riskhater_wealth,riskhater_creturns,naive_wealth,naive_creturns,markowitzsavvy1_wealth,markowitzsavvy1_creturns,markowitzsavvy2_wealth,markowitzsavvy2_creturns,markowitzsavvy3_wealth,markowitzsavvy3_creturns
1.02212,0.0221207,1.30729,0.307286,1.0205,0.0205012,1.00096,0.000955769,0.123231,-0.876769
1.02219,0.0221939,1.31585,0.315849,1.02542,0.0254151,1.02623,0.0262325,0.154677,-0.845323
1.02227,0.0222698,1.31336,0.313356,1.02444,0.0244397,1.02071,0.0207084,0.146133,-0.853867
1.02235,0.0223458,1.32136,0.321364,1.02403,0.0240274,1.01819,0.0181949,0.142386,-0.857614
1.02242,0.0224229,1.33469,0.334693,1.02251,0.0225122,1.00984,0.00983777,0.13044,-0.86956
1.0225,0.0225001,1.33819,0.338193,1.02331,0.0233133,1.01372,0.013722,0.135437,-0.864563
1.02258,0.0225773,1.34586,0.345862,1.02505,0.0250457,1.02253,0.0225324,0.147276,-0.852724
1.02265,0.0226549,1.35133,0.351326,1.02705,0.0270492,1.03285,0.0328457,0.162235,-0.837765
1.02273,0.0227312,1.35983,0.359829,1.03169,0.031694,1.05738,0.0573757,0.20118,-0.79882
1.02281,0.0228076,1.35802,0.358025,1.03123,0.03123,1.0545,0.0545027,0.195502,-0.804498
1.02288,0.0228832,1.34457,0.344572,1.03162,0.0316177,1.05627,0.0562749,0.1987,-0.8013
1.02296,0.0229596,1.35273,0.352732,1.03138,0.0313822,1.05465,0.0546504,0.195467,-0.804533
1.02304,0.0230368,1.36235,0.362351,1.03811,0.0381065,1.09093,0.0909311,0.263502,-0.736498
1.02311,0.0231125,1.35541,0.355406,1.03586,0.0358601,1.07803,0.078026,0.231732,-0.768268
1.02318,0.0231849,1.35837,0.358369,1.03834,0.0383442,1.09141,0.0914113,0.260727,-0.739273
1.02326,0.0232577,1.36164,0.361638,1.03922,0.0392203,1.09596,0.0959633,0.271573,-0.728427
1.02333,0.0233314,1.36747,0.367469,1.04173,0.0417268,1.10966,0.10966,0.30578,-0.69422
1.02341,0.0234066,1.37541,0.375413,1.04481,0.0448089,1.12677,0.126766,0.353345,-0.646655
1.02348,0.023481,1.3795,0.379502,1.0465,0.0464956,1.13608,0.136078,0.3827,-0.6173
1.02355,0.0235547,1.40822,0.408218,1.05381,0.0538082,1.17788,0.177881,0.525117,-0.474883
1.02363,0.0236292,1.41095,0.41095,1.0514,0.051396,1.16318,0.163184,0.458377,-0.541623
1.0237,0.0237024,1.41064,0.410644,1.05238,0.0523782,1.16859,0.168593,0.479673,-0.520327
1.02377,0.0237745,1.42226,0.422262,1.05301,0.0530135,1.17198,0.17198,0.493446,-0.506554
1.02385,0.0238474,1.4179,0.417903,1.05618,0.056184,1.19035,0.190346,0.571458,-0.428542
1.02392,0.0239215,1.42646,0.426458,1.06006,0.0600628,1.2132,0.213197,0.682229,-0.317771
1.02399,0.0239931,1.43424,0.434245,1.06468,0.0646798,1.24084,0.240842,0.839242,-0.160758
1.02406,0.0240644,1.43754,0.437539,1.06272,0.0627235,1.22839,0.228388,0.753407,-0.246593
1.02413,0.0241345,1.43145,0.431454,1.06469,0.0646866,1.24004,0.24004,0.825293,-0.174707
1.0242,0.0242031,1.4201,0.420095,1.06472,0.0647162,1.23987,0.239866,0.823619,-0.176381
1.02427,0.024268,1.43253,0.432533,1.06928,0.06928,1.26754,0.267543,1.00912,0.00911542
1.02433,0.0243345,1.42908,0.429079,1.07325,0.0732547,1.29206,0.292058,1.206,0.205999
1.0244,0.024399,1.44575,0.445753,1.0794,0.0794014,1.3307,0.330699,1.57012,0.570125
1.02446,0.0244623,1.42549,0.425494,1.07621,0.076212,1.30965,0.309652,1.3181,0.318102
1.02452,0.0245233,1.45529,0.455293,1.08443,0.0844306,1.36186,0.361857,1.8485,0.848501
1.02459,0.0245854,1.49227,0.492273,1.08646,0.0864602,1.37491,0.374908,2.02658,1.02658
1.02465,0.0246504,1.47418,0.474182,1.07832,0.0783247,1.32027,0.320272,1.21078,0.210784
1.02472,0.0247173,1.48416,0.484158,1.07874,0.0787414,1.3226,0.322596,1.23163,0.231631
1.02478,0.0247838,1.49704,0.497035,1.07574,0.0757361,1.30278,0.302782,1.0442,0.0442028
1.02485,0.024848,1.52005,0.520047,1.0755,0.0754985,1.30092,0.300918,1.0285,0.0284985
1.02491,0.024911,1.50531,0.505308,1.07458,0.0745797,1.29473,0.29473,0.978448,-0.021552
1.02498,0.0249751,1.50222,0.502219,1.07766,0.0776649,1.31396,0.313964,1.1249,0.124902
1.02504,0.0250405,1.5079,0.507901,1.07809,0.0780851,1.31631,0.316306,1.14454,0.144539
1.02511,0.0251054,1.51499,0.514994,1.08007,0.0800675,1.32871,0.328708,1.25295,0.252954
1.02517,0.0251696,1.527,0.526999,1.08334,0.0833434,1.34958,0.349579,1.4513,0.451302
1.02523,0.0252322,1.54886,0.548863,1.09031,0.0903122,1.39489,0.394893,1.9432,0.943204
1.0253,0.0252952,1.54594,0.545939,1.09024,0.0902352,1.39401,0.39401,1.92968,0.929675
1.02536,0.0253566,1.5345,0.534497,1.08965,0.0896494,1.38972,0.389718,1.86857,0.868574
1.02542,0.0254155,1.48952,0.48952,1.08446,0.0844587,1.35466,0.354662,1.3913,0.391304
1.02547,0.0254713,1.48304,0.483043,1.08304,0.0830388,1.34507,0.345074,1.29116,0.291164
1.02553,0.0255251,1.50539,0.505389,1.09137,0.0913716,1.39881,0.398811,1.81131,0.811306
1.02558,0.0255788,1.41547,0.415474,1.07968,0.0796771,1.32024,0.32024,0.783328,-0.216672
1.02563,0.0256314,1.41015,0.410146,1.08294,0.082944,1.34079,0.340792,0.906038,-0.0939621
1.02568,0.0256771,1.49099,0.490991,1.09398,0.093981,1.41142,0.411417,1.38679,0.386786
1.02572,0.0257217,1.46181,0.461807,1.10173,0.101729,1.46296,0.462957,1.89664,0.896638
1.02576,0.025763,1.50586,0.50586,1.10751,0.107512,1.50239,0.502394,2.41095,1.41095
1.0258,0.0258043,1.47087,0.47087,1.11498,0.114978,1.55448,0.554481,3.25205,2.25205
1.02584,0.0258416,1.46513,0.465131,1.11198,0.11198,1.53272,0.532721,2.79274,1.79274
1.02587,0.0258716,1.32821,0.328206,1.12236,0.122358,1.60578,0.60578,4.13024,3.13024
1.02589,0.0258935,1.37792,0.37792,1.11851,0.118507,1.57761,0.577613,3.40215,2.40215
1.02592,0.0259243,1.30562,0.305617,1.13384,0.133841,1.68824,0.688237,5.79983,4.79983
1.02596,0.0259576,1.17976,0.179761,1.14925,0.149252,1.80581,0.805815,9.86117,8.86117
1.02599,0.0259932,1.23569,0.235686,1.14015,0.140151,1.732,0.731996,5.80158,4.80158
1.02603,0.0260313,1.12441,0.124406,1.15721,0.157207,1.86527,0.865268,10.2938,9.29384
1.02606,0.026061,1.16265,0.16265,1.18459,0.184592,2.091,1.091,22.8138,21.8138
1.0261,0.0261023,1.08905,0.0890492,1.20273,0.202733,2.25614,1.25614,40.9542,39.9542
1.02615,0.02615,1.11325,0.113248,1.19348,0.193478,2.1655,1.1655,24.3446,23.3446
1.0262,0.0261954,1.06889,0.0688927,1.19541,0.195407,2.18325,1.18325,26.3466,25.3466
1.02623,0.0262327,1.07907,0.0790742,1.18624,0.186237,2.09666,1.09666,15.8191,14.8191
1.02626,0.0262635,1.1929,0.192898,1.18316,0.183164,2.06856,1.06856,13.6837,12.6837
1.0263,0.0262976,1.24521,0.245211,1.16383,0.163832,1.89464,0.894643,2.10544,1.10544
1.02633,0.0263333,1.28985,0.289845,1.15994,0.159938,1.86176,0.861759,1.73705,0.737045
1.02637,0.0263669,1.25123,0.251228,1.16513,0.165129,1.9043,0.904301,2.13581,1.13581
1.0264,0.0263962,1.26766,0.267655,1.16461,0.164614,1.89977,0.899769,2.08416,1.08416
1.02642,0.0264246,1.24935,0.249353,1.17086,0.170857,1.95163,0.951631,2.65545,1.65545
1.02645,0.026453,1.18903,0.189034,1.17166,0.171664,1.95829,0.95829,2.74585,1.74585
1.02648,0.0264782,1.19389,0.193893,1.17911,0.179109,2.02156,1.02156,3.63631,2.63631
1.0265,0.0265037,1.20483,0.204832,1.17483,0.174825,1.98388,0.98388,2.95467,1.95467
1.02653,0.0265289,1.2948,0.294803,1.17251,0.172512,1.96376,0.963759,2.65302,1.65302
1.02656,0.0265561,1.28733,0.28733,1.1665,0.166504,1.91214,0.912135,1.95161,0.951607
1.02659,0.0265866,1.32092,0.320918,1.168,0.168001,1.92447,0.924471,2.07766,1.07766
1.02662,0.0266178,1.35333,0.353331,1.16748,0.167479,1.91982,0.919819,2.02659,1.02659
1.02665,0.0266474,1.38132,0.381321,1.18116,0.181156,2.03472,1.03472,3.24532,2.24532
1.02668,0.0266783,1.43479,0.434794,1.19043,0.19043,2.11633,1.11633,4.55311,3.55311
1.02671,0.0267091,1.43292,0.432923,1.19377,0.193768,2.14647,1.14647,5.20398,4.20398
1.02673,0.0267347,1.43836,0.438361,1.20645,0.206451,2.26261,1.26261,8.03111,7.03111
1.02676,0.0267595,1.50375,0.503746,1.1972,0.197199,2.17391,1.17391,4.86721,3.86721
1.02679,0.0267859,1.49651,0.496511,1.20542,0.205419,2.24989,1.24989,6.57512,5.57512
1.02681,0.0268115,1.44814,0.448137,1.19918,0.199178,2.19022,1.19022,4.82195,3.82195
1.02684,0.026835,1.48465,0.484654,1.20955,0.209555,2.28656,1.28656,6.95078,5.95078
1.02686,0.0268606,1.47692,0.476922,1.20587,0.205872,2.2508,1.2508,5.85734,4.85734
1.02689,0.0268854,1.48748,0.487478,1.2135,0.213504,2.32322,1.32322,7.74881,6.74881
1.02691,0.0269098,1.51109,0.51109,1.21144,0.211445,2.3029,1.3029,7.06642,6.06642
1.02694,0.026937,1.51595,0.515946,1.2052,0.205205,2.24204,1.24204,5.18851,4.18851
1.02696,0.0269622,1.54972,0.549718,1.20145,0.201452,2.20621,1.20621,4.35446,3.35446
1.02699,0.0269878,1.53225,0.532251,1.2007,0.2007,2.19893,1.19893,4.20922,3.20922
1.02701,0.0270138,1.49826,0.498264,1.20066,0.200657,2.19831,1.19831,4.19625,3.19625
1.02704,0.0270398,1.52785,0.527849,1.21085,0.210847,2.2933,1.2933,6.01679,5.01679
1.02707,0.0270658,1.52664,0.526636,1.21627,0.216274,2.34553,1.34553,7.39204,6.39204
1.02709,0.0270926,1.51668,0.516681,1.21922,0.219221,2.37429,1.37429,8.3011,7.3011
1.02712,0.0271218,1.54833,0.548326,1.21955,0.219549,2.37728,1.37728,8.40405,7.40405
1.02715,0.0271474,1.59016,0.590161,1.22157,0.221571,2.39716,1.39716,9.10789,8.10789
1.02718,0.0271755,1.60352,0.603522,1.22842,0.228424,2.46564,1.46564,11.7203,10.7203
1.02721,0.0272051,1.57406,0.574058,1.22711,0.227107,2.45181,1.45181,11.0568,10.0568
1.02723,0.0272331,1.56537,0.56537,1.23011,0.230106,2.48217,1.48217,12.43,11.43
1.02726,0.0272592,1.58297,0.582965,1.23156,0.231557,2.49686,1.49686,13.1659,12.1659
1.02728,0.0272848,1.60216,0.602164,1.23339,0.233387,2.51553,1.51553,14.1518,13.1518
1.02731,0.0273108,1.67339,0.673391,1.23176,0.231762,2.49836,1.49836,13.1781,12.1781
1.02734,0.0273404,1.64906,0.649059,1.23253,0.232526,2.50599,1.50599,13.5791,12.5791
1.02737,0.0273688,1.66678,0.66678,1.23155,0.231546,2.49552,1.49552,13.0056,12.0056
1.0274,0.0273965,1.65365,0.653645,1.22721,0.227211,2.45034,1.45034,10.6367,9.63669
1.02742,0.0274241,1.65894,0.658943,1.22872,0.228717,2.46544,1.46544,11.2927,10.2927
1.02745,0.0274509,1.63495,0.634948,1.21794,0.217938,2.35472,1.35472,6.19472,5.19472
1.02748,0.027479,1.63224,0.632243,1.21127,0.211269,2.28854,1.28854,4.44336,3.44336
1.02751,0.0275066,1.62906,0.629062,1.21333,0.213327,2.30816,1.30816,4.82507,3.82507
1.02754,0.027535,1.65036,0.650358,1.22017,0.220172,2.37448,1.37448,6.21738,5.21738
1.02756,0.0275615,1.68407,0.684073,1.22103,0.221033,2.38279,1.38279,6.43428,5.43428
1.02759,0.0275883,1.68446,0.68446,1.21766,0.217664,2.34896,1.34896,5.51501,4.51501
1.02762,0.0276159,1.72022,0.720217,1.20926,0.209264,2.26588,1.26588,3.55372,2.55372
1.02765,0.0276472,1.72601,0.726014,1.20596,0.205961,2.23388,1.23388,3.04796,2.04796
1.02768,0.0276805,1.76953,0.769531,1.20167,0.201669,2.19276,1.19276,2.48283,1.48283
1.02772,0.0277174,1.81693,0.816929,1.20032,0.200317,2.17973,1.17973,2.33346,1.33346
1.02775,0.0277532,1.79978,0.799775,1.2068,0.206801,2.23998,1.23998,2.98184,1.98184
1.02779,0.0277873,1.81737,0.817365,1.21787,0.217867,2.3452,1.3452,4.38997,3.38997
1.02782,0.0278178,1.71497,0.714967,1.2188,0.218799,2.35411,1.35411,4.55651,3.55651
1.02784,0.0278446,1.74771,0.747715,1.21512,0.215119,2.31755,1.31755,3.84452,2.84452
1.02787,0.0278735,1.78935,0.789352,1.22107,0.221069,2.37534,1.37534,4.807,3.807
1.0279,0.0279023,1.79751,0.797512,1.21927,0.219273,2.35719,1.35719,4.43656,3.43656
1.02793,0.0279328,1.78701,0.787012,1.22071,0.220713,2.37116,1.37116,4.69978,3.69978
1.02796,0.0279629,1.80107,0.801074,1.22133,0.221334,2.37705,1.37705,4.816,3.816
1.02799,0.0279917,1.79314,0.793139,1.22491,0.224906,2.41234,1.41234,5.53327,4.53327
1.02802,0.0280202,1.8087,0.808703,1.22696,0.226964,2.4328,1.4328,6.00353,5.00353
1.02805,0.028049,1.81376,0.81376,1.22798,0.227977,2.44279,1.44279,6.24977,5.24977
1.02808,0.0280783,1.77183,0.771828,1.22934,0.229341,2.45638,1.45638,6.59781,5.59781
1.02811,0.0281064,1.77775,0.777752,1.23059,0.230595,2.46892,1.46892,6.93447,5.93447
1.02813,0.028134,1.74381,0.743813,1.22944,0.22944,2.45681,1.45681,6.59103,5.59103
1.02816,0.02816,1.80287,0.802872,1.2278,0.227796,2.43978,1.43978,6.13057,5.13057
1.02819,0.0281861,1.83061,0.830606,1.23348,0.23348,2.49718,1.49718,7.57802,6.57802
1.02821,0.0282129,1.84318,0.843178,1.23377,0.233771,2.49992,1.49992,7.65995,6.65995
1.02824,0.028241,1.84906,0.849059,1.2354,0.235398,2.51649,1.51649,8.16838,7.16838
1.02827,0.0282686,1.88579,0.885789,1.24038,0.240384,2.56812,1.56812,9.85027,8.85027
1.0283,0.0282967,1.88586,0.885863,1.24388,0.243876,2.60479,1.60479,11.2613,10.2613
1.02832,0.0283231,1.90252,0.902516,1.24408,0.244083,2.60673,1.60673,11.3428,10.3428
1.02835,0.0283504,1.90594,0.905938,1.24858,0.248577,2.65455,1.65455,13.4312,12.4312
1.02838,0.0283756,1.93142,0.931423,1.24923,0.249234,2.66141,1.66141,13.7765,12.7765
1.0284,0.028402,1.92275,0.922748,1.25049,0.250494,2.67483,1.67483,14.4715,13.4715
1.02843,0.0284281,1.95415,0.95415,1.25293,0.25293,2.70115,1.70115,15.8984,14.8984
1.02845,0.0284537,1.98792,0.987924,1.25377,0.253772,2.71014,1.71014,16.4262,15.4262
1.02848,0.0284797,1.95746,0.957461,1.25319,0.253193,2.70346,1.70346,16.0161,15.0161
1.0285,0.028505,1.98446,0.984459,1.25853,0.258532,2.76194,1.76194,19.4921,18.4921
1.02853,0.028531,1.99736,0.997364,1.26298,0.262976,2.81143,1.81143,22.9965,21.9965
1.02856,0.0285562,1.97848,0.978477,1.2577,0.257703,2.75128,1.75128,18.0496,17.0496
1.02858,0.0285811,1.99813,0.99813,1.25883,0.258834,2.76362,1.76362,18.8588,17.8588
1.02861,0.0286055,1.95291,0.952909,1.25101,0.251008,2.67577,1.67577,12.8342,11.8342
1.02863,0.0286295,1.933,0.932998,1.24792,0.247921,2.64187,1.64187,11.1986,10.1986
1.02865,0.0286535,1.98076,0.980761,1.25783,0.257828,2.74849,1.74849,15.735,14.735
1.02868,0.0286787,1.97952,0.97952,1.25541,0.255409,2.72126,1.72126,14.1653,13.1653
1.0287,0.0287027,1.99355,0.993553,1.25887,0.258867,2.75919,1.75919,16.1454,15.1454
1.02873,0.0287263,1.98188,0.981883,1.25751,0.257505,2.74373,1.74373,15.2332,14.2332
1.02875,0.0287487,1.98331,0.983308,1.25717,0.257165,2.73971,1.73971,15.0061,14.0061
1.02877,0.0287711,2.0177,1.0177,1.2627,0.262698,2.80082,1.80082,18.364,17.364
1.02879,0.0287939,2.04085,1.04085,1.26304,0.26304,2.80443,1.80443,18.5978,17.5978
1.02882,0.0288151,2.06297,1.06297,1.25531,0.255305,2.71688,1.71688,12.7669,11.7669
1.02884,0.0288375,2.06078,1.06078,1.25592,0.255924,2.72346,1.72346,13.0745,12.0745
1.02886,0.0288599,2.04459,1.04459,1.25225,0.252245,2.68261,1.68261,11.1035,10.1035
1.02888,0.0288831,2.04453,1.04453,1.24868,0.248681,2.64348,1.64348,9.47486,8.47486
1.02891,0.0289071,2.00885,1.00885,1.24044,0.240445,2.55438,1.55438,6.2659,5.2659
1.02893,0.0289332,2.05528,1.05528,1.24858,0.248578,2.6396,1.6396,8.36436,7.36436
1.02896,0.0289612,2.05823,1.05823,1.25247,0.252471,2.68138,1.68138,9.69292,8.69292
1.02899,0.0289901,2.07136,1.07136,1.25309,0.25309,2.68784,1.68784,9.92517,8.92517
1.02902,0.029019,2.11382,1.11382,1.26173,0.261734,2.78238,1.78238,13.4314,12.4314
1.02905,0.0290471,2.10494,1.10494,1.26277,0.262769,2.79374,1.79374,13.979,12.979
1.02907,0.0290744,2.09151,1.09151,1.26297,0.262967,2.79568,1.79568,14.073,13.073
1.0291,0.029102,2.12102,1.12102,1.26715,0.267154,2.84273,1.84273,16.4498,15.4498
1.02913,0.0291285,2.12947,1.12947,1.27234,0.272339,2.90182,1.90182,19.8809,18.8809
1.02915,0.0291545,2.14877,1.14877,1.26873,0.26873,2.85951,1.85951,16.9646,15.9646
1.02918,0.029181,2.15438,1.15438,1.26954,0.269541,2.86854,1.86854,17.4985,16.4985
1.02921,0.0292091,2.18517,1.18517,1.27483,0.27483,2.92931,1.92931,21.2199,20.2199
1.02924,0.0292372,2.18185,1.18185,1.27311,0.273113,2.90881,1.90881,19.7221,18.7221
1.02927,0.0292673,2.20082,1.20082,1.27191,0.271907,2.89435,1.89435,18.7316,17.7316
1.0293,0.0292974,2.21688,1.21688,1.28165,0.281649,3.00752,2.00752,26.0897,25.0897
1.02933,0.0293267,2.22681,1.22681,1.28226,0.282261,3.01451,2.01451,26.6923,25.6923
1.02935,0.0293544,2.22809,1.22809,1.27796,0.277964,2.96256,1.96256,22.0633,21.0633
1.02938,0.0293813,2.14857,1.14857,1.26805,0.268051,2.84487,1.84487,13.2518,12.2518
1.02941,0.0294069,2.13753,1.13753,1.26728,0.267278,2.83573,1.83573,12.8213,11.8213
1.02944,0.0294362,2.03344,1.03344,1.24797,0.24797,2.61432,1.61432,2.75534,1.75534
1.02946,0.0294643,2.09214,1.09214,1.25939,0.259388,2.73631,1.73631,4.04672,3.04672
1.02949,0.0294932,2.06289,1.06289,1.25887,0.258874,2.73028,1.73028,3.95606,2.95606
1.02952,0.0295209,2.05863,1.05863,1.25854,0.258535,2.72621,1.72621,3.89598,2.89598
1.02955,0.0295482,2.12996,1.12996,1.2692,0.269199,2.84394,1.84394,5.58543,4.58543
1.02958,0.0295759,2.16076,1.16076,1.27382,0.273818,2.89652,1.89652,6.62176,5.62176
1.0296,0.0296036,2.15312,1.15312,1.27019,0.270191,2.85405,1.85405,5.64453,4.64453
1.02963,0.0296317,2.12451,1.12451,1.26839,0.268385,2.83298,1.83298,5.2244,4.2244
1.02966,0.0296597,2.11819,1.11819,1.27008,0.270085,2.85207,1.85207,5.57691,4.57691
1.02969,0.0296883,2.1041,1.1041,1.27559,0.275591,2.91498,1.91498,6.81182,5.81182
1.02972,0.0297159,2.10595,1.10595,1.27377,0.273766,2.89334,1.89334,6.3021,5.3021
1.02974,0.0297436,2.03434,1.03434,1.26647,0.266466,2.80828,1.80828,4.43877,3.43877
1.02977,0.0297713,2.03307,1.03307,1.2684,0.268403,2.82992,1.82992,4.78139,3.78139
1.0298,0.0297986,2.09383,1.09383,1.27329,0.273286,2.88527,1.88527,5.71989,4.71989
1.02983,0.0298255,2.13417,1.13417,1.27318,0.273181,2.88374,1.88374,5.68802,4.68802
1.02985,0.0298528,2.13779,1.13779,1.27523,0.275225,2.90708,1.90708,6.14931,5.14931
1.02988,0.0298797,2.15717,1.15717,1.27746,0.277459,2.93278,1.93278,6.69399,5.69399
1.02991,0.0299078,2.17508,1.17508,1.28043,0.280432,2.96734,1.96734,7.48517,6.48517
1.02994,0.0299355,2.14034,1.14034,1.27406,0.274059,2.89154,1.89154,5.56192,4.56192
1.02996,0.029964,2.18517,1.18517,1.27855,0.278547,2.94329,1.94329,6.56092,5.56092
1.03,0.0299957,2.14821,1.14821,1.28035,0.280355,2.96426,1.96426,7.02911,6.02911
1.03003,0.0300267,2.1837,1.1837,1.28141,0.28141,2.97641,1.97641,7.31693,6.31693
1.03006,0.0300597,2.19188,1.19188,1.28027,0.280271,2.96243,1.96243,6.96923,5.96923
1.03009,0.0300914,2.20569,1.20569,1.27936,0.27936,2.95125,1.95125,6.70279,5.70279
1.03012,0.0301236,2.23236,1.23236,1.28756,0.287559,3.04788,2.04788,8.90788,7.90788
1.03015,0.0301537,2.22908,1.22908,1.28762,0.287621,3.04826,2.04826,8.91675,7.91675
1.03018,0.0301835,2.21497,1.21497,1.28582,0.285819,3.02607,2.02607,8.26176,7.26176
1.03021,0.0302136,2.20332,1.20332,1.28255,0.282546,2.98626,1.98626,7.16691,6.16691
1.03024,0.0302446,2.16645,1.16645,1.28153,0.281527,2.97373,1.97373,6.86273,5.86273
1.03028,0.0302763,2.16795,1.16795,1.28176,0.281759,2.97611,1.97611,6.91612,5.91612
1.03031,0.0303093,2.15163,1.15163,1.27935,0.279351,2.94703,1.94703,6.2342,5.2342
1.03034,0.0303431,2.16332,1.16332,1.27669,0.276689,2.91513,1.91513,5.5537,4.5537
1.03038,0.0303785,2.16769,1.16769,1.2783,0.278296,2.93358,1.93358,5.90559,4.90559
1.03041,0.0304131,2.14053,1.14053,1.27848,0.278481,2.93535,1.93535,5.9397,4.9397
1.03045,0.0304461,2.14658,1.14658,1.28473,0.284729,3.00859,2.00859,7.42858,6.42858
1.03048,0.0304783,2.05908,1.05908,1.27987,0.279868,2.94982,1.94982,5.96701,4.96701
1.03051,0.0305105,2.09454,1.09454,1.28556,0.285564,3.01677,2.01677,7.32736,6.32736
1.03055,0.0305451,2.04982,1.04982,1.27872,0.278724,2.93387,1.93387,5.2992,4.2992
1.03058,0.0305809,2.07038,1.07038,1.27864,0.278637,2.93241,1.93241,5.27109,4.27109
1.03062,0.0306163,2.11977,1.11977,1.28556,0.285558,3.01362,2.01362,6.73828,5.73828
1.03065,0.030653,2.13635,1.13635,1.28738,0.287384,3.03521,2.03521,7.222,6.222
1.03068,0.0306848,2.18887,1.18887,1.2925,0.292498,3.09664,2.09664,8.68991,7.68991
1.03072,0.0307169,2.19639,1.19639,1.29159,0.29159,3.08508,2.08508,8.36116,7.36116
1.03075,0.0307507,2.25611,1.25611,1.2727,0.272703,2.85298,1.85298,2.03096,1.03096
1.03079,0.0307898,2.24246,1.24246,1.26239,0.26239,2.7333,1.7333,1.17241,0.172407
1.03083,0.0308297,2.25515,1.25515,1.27731,0.277309,2.89957,1.89957,1.89021,0.890207
1.03087,0.0308656,2.2903,1.2903,1.2757,0.275696,2.88031,1.88031,1.76326,0.763261
1.0309,0.0309018,2.34722,1.34722,1.27823,0.278227,2.9093,1.9093,1.94127,0.941275
1.03094,0.0309389,2.35084,1.35084,1.27797,0.277966,2.90581,1.90581,1.91724,0.917238
1.03097,0.0309743,2.33588,1.33588,1.28272,0.282718,2.96096,1.96096,2.28277,1.28277
1.03101,0.0310102,2.36652,1.36652,1.28581,0.28581,2.99725,1.99725,2.56361,1.56361
1.03105,0.0310452,2.36399,1.36399,1.28819,0.288189,3.02533,2.02533,2.80448,1.80448
1.03108,0.031079,2.39386,1.39386,1.29513,0.295131,3.10865,2.10865,3.58062,2.58062
1.03111,0.031114,2.41476,1.41476,1.29874,0.298742,3.15277,2.15277,4.09077,3.09077
1.03115,0.0311499,2.45486,1.45486,1.30675,0.306746,3.25227,2.25227,5.38863,4.38863
1.03119,0.0311857,2.49215,1.49215,1.31618,0.316181,3.37259,2.37259,7.39309,6.39309
1.03122,0.03122,2.53664,1.53664,1.32615,0.326151,3.50337,2.50337,10.2751,9.27506
1.03125,0.0312542,2.54934,1.54934,1.32222,0.322216,3.44949,2.44949,8.68202,7.68202
1.03129,0.0312917,2.57266,1.57266,1.32191,0.321913,3.44489,2.44489,8.56268,7.56268
1.03133,0.0313304,2.61361,1.61361,1.32663,0.326635,3.5078,2.5078,10.1341,9.13411
1.03137,0.0313679,2.61812,1.61812,1.32591,0.325906,3.49734,2.49734,9.8266,8.8266
1.03141,0.0314074,2.65316,1.65316,1.33136,0.331359,3.57101,2.57101,11.9073,10.9073
1.03145,0.0314457,2.67595,1.67595,1.3343,0.334297,3.61106,2.61106,13.248,12.248
1.03148,0.0314831,2.61103,1.61103,1.3275,0.3275,3.51577,2.51577,9.72442,8.72442
1.03152,0.0315219,2.62486,1.62486,1.32937,0.329369,3.54074,2.54074,10.4165,9.41652
1.03156,0.0315593,2.63917,1.63917,1.3355,0.335497,3.62429,2.62429,12.8872,11.8872
1.0316,0.031596,2.6288,1.6288,1.33469,0.334692,3.6125,2.6125,12.4611,11.4611
1.03163,0.0316327,2.6524,1.6524,1.33662,0.336618,3.6388,2.6388,13.3701,12.3701
1.03167,0.0316702,2.64455,1.64455,1.33583,0.335834,3.62726,2.62726,12.9391,11.9391
1.03171,0.0317077,2.68542,1.68542,1.34034,0.340345,3.6898,2.6898,15.1806,14.1806
1.03175,0.031746,2.67355,1.67355,1.34007,0.340069,3.68532,2.68532,14.9898,13.9898
1.03178,0.0317847,2.65308,1.65308,1.33734,0.337339,3.64603,2.64603,13.3758,12.3758
1.03182,0.0318234,2.64268,1.64268,1.33969,0.339685,3.67845,2.67845,14.5684,13.5684
1.03186,0.0318613,2.6409,1.6409,1.33966,0.339657,3.67748,2.67748,14.5252,13.5252
1.0319,0.0319004,2.64622,1.64622,1.34121,0.341209,3.69889,2.69889,15.3714,14.3714
1.03194,0.0319387,2.62614,1.62614,1.34033,0.340332,3.68585,2.68585,14.8208,13.8208
1.03198,0.0319771,2.62853,1.62853,1.33952,0.339518,3.67373,2.67373,14.3253,13.3253
1.03202,0.0320154,2.64281,1.64281,1.33934,0.339341,3.67067,2.67067,14.2004,13.2004
1.03205,0.0320533,2.62701,1.62701,1.33772,0.337721,3.64724,2.64724,13.2829,12.2829
1.03209,0.0320912,2.62411,1.62411,1.33505,0.335046,3.6091,2.6091,11.8802,10.8802
1.03213,0.0321291,2.64994,1.64994,1.33319,0.333192,3.58272,2.58272,11.0022,10.0022
1.03217,0.0321682,2.65989,1.65989,1.33531,0.335311,3.61153,2.61153,11.8891,10.8891
1.03221,0.0322106,2.70995,1.70995,1.33983,0.33983,3.67411,2.67411,13.9604,12.9604
1.03225,0.0322546,2.72166,1.72166,1.34755,0.347548,3.78304,2.78304,18.1261,17.1261
1.0323,0.0323007,2.69434,1.69434,1.34156,0.341563,3.6952,2.6952,13.8756,12.8756
1.03235,0.0323475,2.72131,1.72131,1.34515,0.345153,3.74581,2.74581,15.7861,14.7861
1.03239,0.0323943,2.73489,1.73489,1.34826,0.348262,3.79004,2.79004,17.6588,16.6588
